10.000000,0.705455
20.000000,0.736364
30.000000,0.741818
40.000000,0.752727
50.000000,0.727273
60.000000,0.750909
70.000000,0.743636
80.000000,0.729091
90.000000,0.761818
100.000000,0.754545
110.000000,0.750909
120.000000,0.763636
130.000000,0.781818
140.000000,0.796364
150.000000,0.794545
160.000000,0.767273
170.000000,0.776364
180.000000,0.774545
190.000000,0.783636
200.000000,0.781818
210.000000,0.798182
220.000000,0.796364
230.000000,0.805455
240.000000,0.769091
250.000000,0.794545
260.000000,0.776364
270.000000,0.796364
280.000000,0.778182
290.000000,0.796364
300.000000,0.798182
310.000000,0.754545
320.000000,0.785455
330.000000,0.827273
340.000000,0.792727
350.000000,0.772727
360.000000,0.830909
370.000000,0.816364
380.000000,0.787273
390.000000,0.789091
400.000000,0.754545
410.000000,0.796364
420.000000,0.803636
430.000000,0.794545
440.000000,0.785455
450.000000,0.790909
460.000000,0.781818
470.000000,0.801818
480.000000,0.798182
490.000000,0.823636
500.000000,0.807273
510.000000,0.796364
520.000000,0.794545
530.000000,0.776364
540.000000,0.776364
550.000000,0.758182
560.000000,0.794545
570.000000,0.774545
580.000000,0.769091
590.000000,0.812727
600.000000,0.781818
610.000000,0.805455
620.000000,0.781818
630.000000,0.752727
640.000000,0.783636
650.000000,0.805455
660.000000,0.792727
670.000000,0.783636
680.000000,0.794545
690.000000,0.787273
700.000000,0.796364
710.000000,0.789091
720.000000,0.805455
730.000000,0.827273
740.000000,0.796364
750.000000,0.790909
760.000000,0.781818
770.000000,0.792727
780.000000,0.794545
790.000000,0.776364
800.000000,0.776364
810.000000,0.760000
820.000000,0.825455
830.000000,0.812727
840.000000,0.792727
850.000000,0.792727
860.000000,0.818182
870.000000,0.778182
880.000000,0.809091
890.000000,0.787273
900.000000,0.776364
910.000000,0.781818
920.000000,0.774545
930.000000,0.801818
940.000000,0.800000
950.000000,0.780000
960.000000,0.780000
970.000000,0.809091
980.000000,0.805455
990.000000,0.801818
