10.000000,0.511364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364
20.000000,0.488636,0.488636363636,0.488636363636,0.488636363636,0.488636363636,0.488636363636,0.488636363636,0.488636363636,0.488636363636,0.488636363636,0.488636363636
30.000000,0.511364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364,0.511363636364
40.000000,0.522727,0.522727272727,0.522727272727,0.522727272727,0.522727272727,0.522727272727,0.522727272727,0.522727272727,0.522727272727,0.522727272727,0.522727272727
50.000000,0.534091,0.534090909091,0.534090909091,0.534090909091,0.534090909091,0.534090909091,0.534090909091,0.534090909091,0.534090909091,0.534090909091,0.534090909091
60.000000,0.590909,0.590909090909,0.590909090909,0.590909090909,0.590909090909,0.590909090909,0.590909090909,0.590909090909,0.590909090909,0.590909090909,0.590909090909
70.000000,0.556818,0.556818181818,0.556818181818,0.556818181818,0.556818181818,0.556818181818,0.556818181818,0.556818181818,0.556818181818,0.556818181818,0.556818181818
80.000000,0.613636,0.613636363636,0.613636363636,0.613636363636,0.613636363636,0.613636363636,0.613636363636,0.613636363636,0.613636363636,0.613636363636,0.613636363636
90.000000,0.659091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091
100.000000,0.686364,0.681818181818,0.681818181818,0.681818181818,0.681818181818,0.681818181818,0.693181818182,0.693181818182,0.693181818182,0.681818181818,0.693181818182
110.000000,0.647727,0.647727272727,0.647727272727,0.647727272727,0.647727272727,0.647727272727,0.647727272727,0.647727272727,0.647727272727,0.647727272727,0.647727272727
120.000000,0.625000,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
130.000000,0.727273,0.727272727273,0.727272727273,0.727272727273,0.727272727273,0.727272727273,0.727272727273,0.727272727273,0.727272727273,0.727272727273,0.727272727273
140.000000,0.738636,0.738636363636,0.738636363636,0.738636363636,0.738636363636,0.738636363636,0.738636363636,0.738636363636,0.738636363636,0.738636363636,0.738636363636
150.000000,0.659091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091,0.659090909091
160.000000,0.761364
170.000000,0.761364
180.000000,0.738636
190.000000,0.761364
200.000000,0.772727
210.000000,0.681818
220.000000,0.738636
230.000000,0.772727
240.000000,0.772727
250.000000,0.784091
260.000000,0.784091
270.000000,0.795455
280.000000,0.772727
290.000000,0.772727
300.000000,0.772727
310.000000,0.784091
320.000000,0.795455
330.000000,0.784091
340.000000,0.795455
350.000000,0.806818
360.000000,0.795455
370.000000,0.659091
380.000000,0.647727
390.000000,0.568182
400.000000,0.590909
410.000000,0.579545
420.000000,0.590909
430.000000,0.602273
440.000000,0.613636
450.000000,0.613636
460.000000,0.625000
470.000000,0.613636
480.000000,0.602273
490.000000,0.681818
500.000000,0.659091
510.000000,0.659091
520.000000,0.659091
530.000000,0.659091
540.000000,0.636364
550.000000,0.636364
560.000000,0.625000
570.000000,0.625000
580.000000,0.636364
590.000000,0.636364
600.000000,0.647727
610.000000,0.625000
620.000000,0.625000
630.000000,0.647727
640.000000,0.647727
650.000000,0.636364
660.000000,0.704545
670.000000,0.693182
680.000000,0.693182
690.000000,0.704545
700.000000,0.704545
710.000000,0.715909
720.000000,0.727273
730.000000,0.727273
740.000000,0.715909
750.000000,0.715909
760.000000,0.727273
770.000000,0.727273
780.000000,0.727273
790.000000,0.738636
800.000000,0.738636
810.000000,0.738636
820.000000,0.738636
830.000000,0.738636
840.000000,0.715909
850.000000,0.715909
860.000000,0.727273
870.000000,0.693182
880.000000,0.681818
890.000000,0.681818
900.000000,0.693182
910.000000,0.693182
920.000000,0.681818
930.000000,0.681818
940.000000,0.681818
950.000000,0.681818
960.000000,0.681818
970.000000,0.704545
980.000000,0.693182
990.000000,0.693182
