10.000000,0.678409
20.000000,0.534091
30.000000,0.522727
40.000000,0.454545
50.000000,0.477273
60.000000,0.488636
70.000000,0.477273
80.000000,0.477273
90.000000,0.284091
100.000000,0.455682
110.000000,0.500000
120.000000,0.477273
130.000000,0.465909
140.000000,0.431818
150.000000,0.409091
160.000000,0.420455
170.000000,0.454545
180.000000,0.465909
190.000000,0.407955
200.000000,0.375000
210.000000,0.375000
220.000000,0.352273
230.000000,0.329545
240.000000,0.329545
250.000000,0.386364
260.000000,0.454545
270.000000,0.477273
280.000000,0.477273
290.000000,0.500000
300.000000,0.579545
310.000000,0.545455
320.000000,0.579545
330.000000,0.602273
340.000000,0.579545
350.000000,0.579545
360.000000,0.579545
370.000000,0.579545
380.000000,0.568182
390.000000,0.579545
400.000000,0.579545
410.000000,0.590909
420.000000,0.568182
430.000000,0.545455
440.000000,0.556818
450.000000,0.556818
460.000000,0.556818
470.000000,0.556818
480.000000,0.545455
490.000000,0.590909
500.000000,0.511364
510.000000,0.534091
520.000000,0.397727
530.000000,0.386364
540.000000,0.397727
550.000000,0.375000
560.000000,0.397727
570.000000,0.409091
580.000000,0.409091
590.000000,0.409091
600.000000,0.409091
610.000000,0.410227
620.000000,0.431818
630.000000,0.420455
640.000000,0.422727
650.000000,0.420455
660.000000,0.420455
670.000000,0.420455
680.000000,0.420455
690.000000,0.420455
700.000000,0.420455
710.000000,0.420455
720.000000,0.420455
730.000000,0.420455
740.000000,0.420455
750.000000,0.420455
760.000000,0.420455
770.000000,0.420455
780.000000,0.409091
790.000000,0.409091
800.000000,0.409091
810.000000,0.409091
820.000000,0.386364
830.000000,0.386364
840.000000,0.375000
850.000000,0.375000
860.000000,0.375000
870.000000,0.375000
880.000000,0.375000
890.000000,0.375000
900.000000,0.375000
910.000000,0.375000
920.000000,0.375000
930.000000,0.375000
940.000000,0.375000
950.000000,0.375000
960.000000,0.375000
970.000000,0.375000
980.000000,0.420455
990.000000,0.420455
